,ID,Title,Year,Runtime,Genres,AvgRating,VoteCount,Directors,Producers,Writers,Actors
113,tt0180734,Hardball,2001.0,106,"Comedy,Drama,Sport",6.4,32794.0,Brian Robbins,"Tina Nides, Michael Tollin","Daniel Coyle, John Gatins","Keanu Reeves, Diane Lane, John Hawkes, Bryan Hearne"
114,tt0181151,What Planet Are You From?,2000.0,105,"Comedy,Sci-Fi",5.6,9740.0,Mike Nichols,Neil A. Machlis,"Michael Leeson, Ed Solomon, Peter Tolan","Garry Shandling, Annette Bening, John Goodman, Greg Kinnear"
115,tt0181536,Finding Forrester,2000.0,136,Drama,7.3,88245.0,Gus Van Sant,"Laurence Mark, Rhonda Tollefson",Mike Rich,"Sean Connery, Rob Brown, F. Murray Abraham, Anna Paquin"
116,tt0181689,Minority Report,2002.0,145,"Action,Crime,Mystery",7.6,570825.0,Steven Spielberg,"Jan de Bont, Bonnie Curtis","Scott Frank, Jon Cohen, Philip K. Dick","Tom Cruise, Colin Farrell, Samantha Morton, Max von Sydow"
117,tt0181739,Osmosis Jones,2001.0,95,"Action,Adventure,Animation",6.3,37775.0,"Bobby Farrelly,Peter Farrelly","Bradley Thomas, Dennis Edwards, Zak Penn",Marc Hyman,"Laurence Fishburne, Chris Rock, David Hyde Pierce, Brandy Norwood"
118,tt0181836,The Specials,2000.0,82,"Action,Comedy,Fantasy",5.7,2468.0,Craig Mazin,"Mark A. Altman, Dan Bates, Rick Mischel",James Gunn,"Rob Lowe, Thomas Haden Church, Paget Brewster, Jordan Ladd"
119,tt0181852,Terminator 3: Rise of the Machines,2003.0,109,"Action,Sci-Fi",6.3,411548.0,Jonathan Mostow,"Hal Lieberman, Mario Kassar","John Brancato, Michael Ferris, Tedi Sarafian","Arnold Schwarzenegger, Nick Stahl, Kristanna Loken, Claire Danes"
120,tt0181865,Traffic,2000.0,147,"Crime,Drama,Thriller",7.6,215457.0,Steven Soderbergh,"Edward Zwick, Laura Bickford, Marshall Herskovitz","Simon Moore, Stephen Gaghan","Michael Douglas, Benicio Del Toro, Catherine Zeta-Jones, Jacob Vargas"
121,tt0181875,Almost Famous,2000.0,122,"Adventure,Comedy,Drama",7.9,286619.0,Cameron Crowe,Ian Bryce,,"Billy Crudup, Patrick Fugit, Kate Hudson, Frances McDormand"
122,tt0181984,Boiler Room,2000.0,120,"Crime,Drama,Thriller",7.0,55410.0,Ben Younger,"Jennifer Todd, Suzanne Todd",,"Giovanni Ribisi, Vin Diesel, Nia Long, Nicky Katt"
123,tt0182000,The Caveman's Valentine,2001.0,105,"Crime,Drama,Music",5.8,8035.0,Kasi Lemmons,"Michael Shamberg, Danny DeVito, Scott Frank, Elie Samaha",George Dawes Green,"Samuel L. Jackson, Colm Feore, Ann Magnuson, Damir Andrei"
124,tt0182508,Urbania,2000.0,103,Drama,6.9,3130.0,Jon Shear,"Stephanie Golden, J. Todd Harris",Daniel Reitz,"Dan Futterman, Scott Denny, Paige Turco, Sam Ball"
125,tt0183505,"Me, Myself & Irene",2000.0,116,Comedy,6.6,245813.0,"Bobby Farrelly,Peter Farrelly",Bradley Thomas,Mike Cerrone,"Jim Carrey, Renée Zellweger, Anthony Anderson, Mongo Brownlee"
126,tt0183523,Mission to Mars,2000.0,114,"Adventure,Sci-Fi,Thriller",5.7,75407.0,Brian De Palma,Tom Jacobson,"Lowell Cannon, Jim Thomas, John Thomas, Graham Yost","Tim Robbins, Gary Sinise, Don Cheadle, Connie Nielsen"
127,tt0183649,Phone Booth,2002.0,81,"Crime,Mystery,Thriller",7.1,279371.0,Joel Schumacher,"Gil Netter, David Zucker",Larry Cohen,"Colin Farrell, Kiefer Sutherland, Forest Whitaker, Radha Mitchell"
128,tt0183659,Pollock,2000.0,122,"Biography,Drama",7.0,29038.0,,"Jon Kilik, Fred Berner","Steven Naifeh, Gregory White Smith, Barbara Turner, Susan Emshwiller","Ed Harris, Marcia Gay Harden, Robert Knott, Molly Regan"
129,tt0183790,A Knight's Tale,2001.0,132,"Action,Adventure,Romance",6.9,195929.0,Brian Helgeland,"Todd Black, Tim Van Rellim",,"Heath Ledger, Mark Addy, Rufus Sewell, Shannyn Sossamon"
130,tt0184858,Reindeer Games,2000.0,104,"Action,Crime,Thriller",5.8,41460.0,John Frankenheimer,"Bob Weinstein, Marty Katz, Chris Moore, Ruben Samuel Sachs",Ehren Kruger,"Ben Affleck, Gary Sinise, Charlize Theron, James Frain"
131,tt0184894,Shanghai Noon,2000.0,110,"Action,Adventure,Comedy",6.6,132631.0,Tom Dey,"Jonathan Glickman, Gary Barber, Roger Birnbaum","Miles Millar, Alfred Gough","Jackie Chan, Owen Wilson, Lucy Liu, Brandon Merrill"
132,tt0184907,Snow Day,2000.0,89,"Adventure,Comedy,Family",5.1,13317.0,Chris Koch,"Albie Hecht, Julia Pistor","Will McRobb, Chris Viscardi","Chevy Chase, Mark Webber, Schuyler Fisk, Chris Elliott"
133,tt0185014,Wonder Boys,2000.0,107,"Comedy,Drama",7.2,65748.0,Curtis Hanson,Scott Rudin,"Michael Chabon, Steve Kloves","Michael Douglas, Tobey Maguire, Frances McDormand, Robert Downey Jr."
134,tt0185431,Little Nicky,2000.0,90,"Comedy,Fantasy",5.3,109984.0,Steven Brill,"Jack Giarraputo, Robert Simonds",Tim Herlihy,"Adam Sandler, Patricia Arquette, Harvey Keitel, Rhys Ifans"
135,tt0186045,Drowning Mona,2000.0,96,"Comedy,Crime,Mystery",5.7,15247.0,Nick Gomez,"Al Corley, Eugene Musso, Bart Rosenblatt",Peter Steinfeld,"Danny DeVito, Bette Midler, Neve Campbell, Jamie Lee Curtis"
136,tt0186151,Frequency,2000.0,118,"Crime,Drama,Mystery",7.4,113124.0,Gregory Hoblit,"Bill Carraro, Hawk Koch",Toby Emmerich,"Dennis Quaid, Jim Caviezel, Shawn Doyle, Elizabeth Mitchell"
137,tt0186566,Space Cowboys,2000.0,130,"Action,Adventure,Thriller",6.5,84487.0,,Andrew Lazar,"Ken Kaufman, Howard Klausner","Clint Eastwood, Tommy Lee Jones, Donald Sutherland, James Garner"
138,tt0186719,The Young Unknowns,2000.0,87,Drama,4.1,211.0,Catherine Jelski,"Eric M. Klein, Kimberly Shane O'Hara",Wolfgang Bauer,"Devon Gummersall, Eion Bailey, Arly Jover, Leslie Bibb"
139,tt0186894,Bounce,2000.0,106,"Drama,Romance",5.8,21430.0,Don Roos,"Michael Besman, Steve Golin",,"Ben Affleck, Gwyneth Paltrow, Natasha Henstridge, Edward Edwards"
140,tt0186975,Down to You,2000.0,91,"Comedy,Drama,Romance",5.0,15541.0,Kris Isacsson,"Jason Kliot, Joana Vicente",,"Freddie Prinze Jr., Julia Stiles, Selma Blair, Shawn Hatosy"
141,tt0187078,Gone in 60 Seconds,2000.0,118,"Action,Crime,Thriller",6.5,288521.0,Dominic Sena,"Jerry Bruckheimer, Mike Stenson","H.B. Halicki, Scott Rosenberg","Nicolas Cage, Angelina Jolie, Giovanni Ribisi, T.J. Cross"
142,tt0187393,The Patriot,2000.0,165,"Action,Drama,History",7.2,286449.0,Roland Emmerich,"Dean Devlin, Mark Gordon, Gary Levinsohn",Robert Rodat,"Mel Gibson, Heath Ledger, Joely Richardson, Jason Isaacs"
143,tt0188453,Birthday Girl,2001.0,93,"Comedy,Crime,Thriller",6.0,26058.0,Jez Butterworth,"Eric Abraham, Steve Butterworth, Diana Phillips",Tom Butterworth,"Nicole Kidman, Vincent Cassel, Ben Chaplin, Mathieu Kassovitz"
144,tt0189192,Just Visiting,2001.0,88,"Adventure,Comedy,Fantasy",5.7,19857.0,Jean-Marie Poiré,"Patrice Ledoux, Ricardo Mestres",John Hughes,"Jean Reno, Christina Applegate, Christian Clavier, Matt Ross"
145,tt0189541,Gabriela,2001.0,93,"Drama,Romance",4.9,1596.0,Vincent Jay Miller,Vincent J. Francillon,,"Jaime Gomez, Seidy Lopez, Zach Galligan, Troy Winbush"
146,tt0189998,Shadow of the Vampire,2000.0,92,"Drama,Horror",6.9,43325.0,E. Elias Merhige,"Nicolas Cage, Jeff Levine",Steven Katz,"John Malkovich, Willem Dafoe, Udo Kier, Cary Elwes"
147,tt0190138,The Whole Nine Yards,2000.0,98,"Comedy,Crime",6.7,125355.0,Jonathan Lynn,"Allan Kaufman, David Willis",Mitchell Kapner,"Bruce Willis, Matthew Perry, Rosanna Arquette, Michael Clarke Duncan"
148,tt0190332,"Crouching Tiger, Hidden Dragon",2000.0,120,"Action,Adventure,Drama",7.9,277361.0,Ang Lee,Li-Kong Hsu,"Hui-Ling Wang, James Schamus, Kuo Jung Tsai, Du Lu Wang","Chow Yun-Fat, Michelle Yeoh, Ziyi Zhang, Chang Chen"
149,tt0190590,"O Brother, Where Art Thou?",2000.0,107,"Adventure,Comedy,Crime",7.7,323185.0,"Joel Coen,Ethan Coen",,Homer,"George Clooney, John Turturro, Tim Blake Nelson, John Goodman"
150,tt0190865,Vertical Limit,2000.0,124,"Action,Adventure,Drama",5.9,63989.0,Martin Campbell,"Marcia Nasatir, Lloyd Phillips","Robert King, Terry Hayes","Scott Glenn, Chris O'Donnell, Bill Paxton, Robin Tunney"
151,tt0191397,The Replacements,2000.0,118,"Comedy,Sport",6.6,67851.0,Howard Deutch,Dylan Sellers,Vince McKewin,"Keanu Reeves, Gene Hackman, Brooke Langton, Orlando Jones"
152,tt0191754,28 Days,2000.0,103,"Comedy,Drama",6.1,52702.0,Betty Thomas,Jenno Topping,Susannah Grant,"Sandra Bullock, Viggo Mortensen, Dominic West, Elizabeth Perkins"
153,tt0192071,Get Over It,2001.0,87,"Comedy,Romance",5.7,19663.0,Tommy O'Haver,"Michael Burns, Marc Butan, Paul Feldsher",R. Lee Fleming Jr.,"Kirsten Dunst, Ben Foster, Melissa Sagemiller, Sisqó"
154,tt0192111,Head Over Heels,2001.0,86,"Comedy,Mystery,Romance",5.4,15026.0,Mark Waters,Robert Simonds,"John J. Strauss, Ed Decter, David Kidd, Ron Burch","Monica Potter, Freddie Prinze Jr., Shalom Harlow, Ivana Milicevic"
155,tt0192255,The Little Vampire,2000.0,95,"Adventure,Comedy,Family",5.7,11048.0,Uli Edel,Richard Claus,"Angela Sommer-Bodenburg, Karey Kirkpatrick, Larry Wilson","Jonathan Lipnicki, Rollo Weeks, Richard E. Grant, Jim Carter"
156,tt0192614,The Skulls,2000.0,106,"Action,Crime,Drama",5.6,33192.0,Rob Cohen,Neal H. Moritz,John Pogue,"Joshua Jackson, Paul Walker, Hill Harper, Leslie Bibb"
157,tt0192731,Urban Legends: Final Cut,2000.0,97,"Horror,Mystery",4.4,18480.0,John Ottman,"Neal H. Moritz, Gina Matthews","Silvio Horta, Paul Harris Boardman, Scott Derrickson","Jennifer Morrison, Matthew Davis, Hart Bochner, Loretta Devine"
158,tt0193364,The Order,2001.0,89,"Action,Adventure,Comedy",4.6,9032.0,Sheldon Lettich,"Avi Lerner, Danny Lerner, John Thompson",Les Weldon,"Jean-Claude Van Damme, Sofia Milos, Charlton Heston, Brian Thompson"
159,tt0193365,Orphan,2001.0,99,Drama,7.2,28.0,Richard Moos,"Jay Frasco, Shawna Moos, Robert T. Morgan",Thomas Murtagh,"Marty Maguire, Charis Michelsen, Robert Wahlberg, Karen MacDonald"
160,tt0193560,Texas Rangers,2001.0,90,"Action,Adventure,Drama",5.2,6222.0,Steve Miner,"Frank Price, Alan Greisman","George Durham, Scott Busby, Martin Copeland","James Van Der Beek, Rachael Leigh Cook, Ashton Kutcher, Dylan McDermott"
161,tt0194218,Panic,2000.0,88,"Comedy,Crime,Drama",6.7,8880.0,Henry Bromell,"Matt Cooper, Andrew Lazar, Lori Miller",,"William H. Macy, Neve Campbell, John Ritter, Donald Sutherland"
162,tt0195234,Saving Grace,2000.0,93,"Comedy,Crime",6.9,19034.0,Nigel Cole,,Mark Crowdy,"Brenda Blethyn, Craig Ferguson, Martin Clunes, Tchéky Karyo"
163,tt0195685,Erin Brockovich,2000.0,131,"Biography,Drama",7.4,210942.0,Steven Soderbergh,"Danny DeVito, Michael Shamberg, Stacey Sher",Susannah Grant,"Julia Roberts, Albert Finney, David Brisbin, Dawn Didawick"
164,tt0195714,Final Destination,2000.0,98,"Horror,Thriller",6.7,269375.0,James Wong,"Craig Perry, Warren Zide","Glen Morgan, Jeffrey Reddick","Devon Sawa, Ali Larter, Kerr Smith, Kristen Cloke"
165,tt0195778,Here on Earth,2000.0,96,"Drama,Romance",5.2,8808.0,Mark Piznarski,David T. Friendly,Michael Seitzman,"Chris Klein, Leelee Sobieski, Josh Hartnett, Michael Rooker"
166,tt0195857,Kin,2000.0,89,Drama,5.2,158.0,Elaine Proctor,Margaret Matheson,,"Miranda Otto, Isaiah Washington, Chris Chameleon, Moses Kandjoze"
167,tt0195945,Next Friday,2000.0,98,Comedy,6.1,42890.0,Steve Carr,,DJ Pooh,"Ice Cube, Mike Epps, Justin Pierce, John Witherspoon"
168,tt0196069,Samsara,2001.0,145,"Adventure,Drama,Romance",7.7,8154.0,Pan Nalin,"Karl Baumgartner, Christoph Friedel",Tim Baker,"Shawn Ku, Christy Chung, Neelesha Barthel, Lhakpa Tsering"
169,tt0196216,Small Time Crooks,2000.0,94,"Comedy,Crime",6.6,39889.0,,Jean Doumanian,,"Woody Allen, Tracey Ullman, Hugh Grant, Carolyn Saxon"
170,tt0196229,Zoolander,2001.0,90,Comedy,6.5,284205.0,,"Stuart Cornfeld, Scott Rudin","Drake Sather, John Hamburg","Ben Stiller, Owen Wilson, Christine Taylor, Will Ferrell"
171,tt0198021,Where the Heart Is,2000.0,120,"Comedy,Drama,Romance",6.7,35720.0,Matt Williams,"David McFadzean, Susan Cartsonis","Lowell Ganz, Babaloo Mandel, Billie Letts","Natalie Portman, James Frain, Ashley Judd, Stockard Channing"
172,tt0198386,The Crew,2000.0,88,"Comedy,Crime",5.6,6618.0,Michael Dinner,"Barry Josephson, Barry Sonnenfeld",Barry Fanaro,"Richard Dreyfuss, Burt Reynolds, Dan Hedaya, Seymour Cassel"
173,tt0198781,"Monsters, Inc.",2001.0,92,"Adventure,Animation,Comedy",8.1,947151.0,"Pete Docter,David Silverman,Lee Unkrich",,"Ralph Eggleston, Jill Culton, Jeff Pidgeon","Billy Crystal, John Goodman, Mary Gibbs, Steve Buscemi"
174,tt0199129,The Visit,2000.0,107,Drama,6.3,278.0,Jordan Walker-Pearlman,,Kosmond Russell,"Obba Babatundé, Rae Dawn Chong, Charmin Lee White, Terrell Mitchell"
175,tt0199290,3 Strikes,2000.0,82,Comedy,4.7,3613.0,DJ Pooh,Marcus Morton,,"Brian Hooks, N'Bushe Wright, Faizon Love, E-40"
176,tt0199626,In the Cut,2003.0,119,"Mystery,Thriller",5.4,25695.0,Jane Campion,"Nicole Kidman, Laurie Parker","Susanna Moore, Stavros Kazantzidis","Meg Ryan, Mark Ruffalo, Jennifer Jason Leigh, Michael Nuccio"
177,tt0199753,Red Planet,2000.0,106,"Action,Sci-Fi,Thriller",5.7,59304.0,Antony Hoffman,"Jorge Saralegui, Bruce Berman, Mark Canton","Chuck Pfarrer, Jonathan Lemkin","Val Kilmer, Carrie-Anne Moss, Tom Sizemore, Benjamin Bratt"
178,tt0200027,Riding in Cars with Boys,2001.0,132,"Biography,Comedy,Drama",6.5,30040.0,Penny Marshall,"Sara Colleton, Julie Ansell, James L. Brooks","Beverly D'Onofrio, Morgan Ward","Drew Barrymore, Steve Zahn, Adam Garcia, Brittany Murphy"
179,tt0200465,The Bank Job,2008.0,111,"Crime,Drama,Thriller",7.2,186473.0,Roger Donaldson,"Steven Chasman, Charles Roven","Dick Clement, Ian La Frenais","Jason Statham, Saffron Burrows, Stephen Campbell Moore, Daniel Mays"
180,tt0200550,Coyote Ugly,2000.0,100,"Comedy,Drama,Music",5.7,118835.0,David McNally,"Jerry Bruckheimer, Chad Oman",Gina Wendkos,"Piper Perabo, Adam Garcia, John Goodman, Maria Bello"
181,tt0200720,The House of Mirth,2000.0,135,"Drama,Romance",7.0,7830.0,Terence Davies,Olivia Stewart,Edith Wharton,"Gillian Anderson, Dan Aykroyd, Eleanor Bron, Terry Kinney"
182,tt0202450,Labor Day,2000.0,\N,\N,,,,,,"Jimmy Bridges, Todd Bridges, Renne Gjoni, Colleen Rafferty"
183,tt0202453,Life of the Party,2001.0,\N,\N,,,,,,
184,tt0202470,Rock Star,2001.0,105,"Drama,Music",6.3,44608.0,Stephen Herek,"Toby Jaffe, Robert Lawrence",John Stockwell,"Mark Wahlberg, Jennifer Aniston, Dominic West, Jason Bonham"
185,tt0202677,The Way of the Gun,2000.0,119,"Action,Crime,Drama",6.6,34629.0,Christopher McQuarrie,Kenneth Kokin,,"Ryan Phillippe, Benicio Del Toro, Juliette Lewis, Taye Diggs"
186,tt0203019,Men of Honor,2000.0,129,"Biography,Drama",7.2,122221.0,George Tillman Jr.,"Bill Badalato, Robert Teitel",Scott Marshall Smith,"Cuba Gooding Jr., Robert De Niro, Charlize Theron, Aunjanue Ellis-Taylor"
187,tt0203119,Sexy Beast,2000.0,89,"Crime,Drama,Thriller",7.3,64556.0,Jonathan Glazer,Jeremy Thomas,"Louis Mellis, David Scinto","Ray Winstone, Ben Kingsley, Ian McShane, Amanda Redman"
188,tt0203230,You Can Count on Me,2000.0,111,Drama,7.5,30865.0,Kenneth Lonergan,"Barbara De Fina, John Hart, Larry Meistrich, Jeffrey Sharp",,"Laura Linney, Matthew Broderick, Amy Ryan, Michael Countryman"
189,tt0203289,American Desi,2001.0,100,"Comedy,Drama,Romance",6.6,1650.0,Piyush Dinker Pandya,Gitesh Pandya,,"Deep Katdare, Ronobir Lahiri, Purva Bedi, Rizwan Manji"
190,tt0204175,Boys and Girls,2000.0,94,"Comedy,Drama,Romance",5.4,17336.0,Robert Iscove,"Murray Schisgal, Jay Cohen, Lee Gottsegen","Andrew Lowery, Andrew Miller","Freddie Prinze Jr., Claire Forlani, Brendon Ryan Barrett, Gay Thomas Wilson"
191,tt0204313,Exorcist: The Beginning,2004.0,114,"Horror,Mystery,Thriller",5.1,38271.0,Renny Harlin,James G. Robinson,"William Peter Blatty, William Wisher, Caleb Carr, Alexi Hawley","Stellan Skarsgård, Izabella Scorupco, James D'Arcy, Remy Sweeney"
192,tt0204626,The Watcher,2000.0,97,"Crime,Drama,Mystery",5.3,28066.0,Joe Charbanic,"Elliott Lewitt, Christopher Eberts","Darcy Meyers, David Elliot, Clay Ayers","James Spader, Keanu Reeves, Marisa Tomei, Ernie Hudson"
193,tt0205461,Thomas and the Magic Railroad,2000.0,85,"Adventure,Comedy,Drama",4.2,4622.0,Britt Allcroft,Philip D. Fehrle,"Wilbert Awdry, Rick Siggelkow","Alec Baldwin, Cody McMains, Russell Means, Peter Fonda"
194,tt0206113,Madison,2001.0,94,"Drama,Sport",6.3,1518.0,William Bindley,Martin Wiley,Scott Bindley,"Jim Caviezel, Mary McCormack, Jake Lloyd, Bruce Dern"
195,tt0206226,Psycho Beach Party,2000.0,95,"Comedy,Horror,Mystery",6.0,6438.0,Robert Lee King,"Victor Syrmis, Virginia Biddle, Jon Gerrans, Marcus Hu",Charles Busch,"Lauren Ambrose, Nicholas Brendon, Thomas Gibson, Kimberley Davies"
196,tt0206275,Save the Last Dance,2001.0,112,"Drama,Music,Romance",6.2,64605.0,Thomas Carter,"Robert W. Cort, David Madden","Duane Adler, Cheryl Edwards","Julia Stiles, Sean Patrick Thomas, Kerry Washington, Fredro Starr"
197,tt0206314,Joy Ride,2001.0,97,"Action,Mystery,Thriller",6.6,73539.0,John Dahl,Chris Moore,"Clay Tarver, J.J. Abrams","Steve Zahn, Paul Walker, Leelee Sobieski, Jessica Bowman"
198,tt0206420,Woman on Top,2000.0,92,"Comedy,Fantasy,Romance",5.3,10798.0,Fina Torres,Alan Poul,Vera Blasi,"Penélope Cruz, Murilo Benício, Harold Perrineau, Mark Feuerstein"
199,tt0206634,Children of Men,2006.0,109,"Action,Drama,Sci-Fi",7.9,516367.0,Alfonso Cuarón,,"P.D. James, Timothy J. Sexton, David Arata, Mark Fergus, Hawk Ostby","Julianne Moore, Clive Owen, Chiwetel Ejiofor, Michael Caine"
200,tt0207201,What Women Want,2000.0,127,"Comedy,Fantasy,Romance",6.4,216464.0,Nancy Meyers,"Bruce Davey, Susan Cartsonis","Josh Goldsmith, Cathy Yuspa, Diane Drake","Mel Gibson, Helen Hunt, Marisa Tomei, Alan Alda"
201,tt0207333,Believe,2000.0,96,"Family,Horror",5.1,882.0,Robert Tinnell,,"Richard Goudreau, Roc Lafortune","Ricky Mabe, Mario Boni, Justin Bradley, Vlasta Vrana"
202,tt0207377,Chain of Command,2000.0,96,"Action,Adventure,Thriller",4.6,914.0,John Terlesky,"Paul Hertzberg, J.P. Pettinato",T.L. Lankford,"Roy Scheider, Patrick Muldoon, Maria Conchita Alonso, Michael Biehn"
203,tt0207501,The Guardian,2000.0,100,"Action,Thriller",4.2,46.0,Gerry Lively,David Gordian,,"Frank Zagarino, Bryan Genesse, Robert Saunders, Stellina Rusich"
204,tt0208003,Big Momma's House,2000.0,99,"Action,Comedy,Crime",5.2,88909.0,Raja Gosnell,"David T. Friendly, Michael Green","Darryl Quarles, Don Rhymer","Martin Lawrence, Nia Long, Paul Giamatti, Jascha Washington"
205,tt0208092,Snatch,2000.0,104,"Comedy,Crime",8.2,884751.0,Guy Ritchie,Matthew Vaughn,,"Jason Statham, Brad Pitt, Stephen Graham, Vinnie Jones"
206,tt0208874,The Contender,2000.0,126,"Drama,Thriller",6.9,24698.0,Rod Lurie,"Willi Bär, Marc Frydman, James Spies, Douglas Urbanski",,"Joan Allen, Gary Oldman, Jeff Bridges, Christian Slater"
207,tt0208988,Get Carter,2000.0,102,"Action,Crime,Drama",5.1,35790.0,Stephen Kay,"Elie Samaha, Mark Canton, Neil Canton","Ted Lewis, David McKenna","Sylvester Stallone, Rachael Leigh Cook, Miranda Richardson, Rhona Mitra"
208,tt0209144,Memento,2000.0,113,"Mystery,Thriller",8.4,1284450.0,Christopher Nolan,"Jennifer Todd, Suzanne Todd",Jonathan Nolan,"Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior"
209,tt0209163,The Mummy Returns,2001.0,130,"Action,Adventure,Fantasy",6.4,338396.0,Stephen Sommers,"Sean Daniel, James Jacks",,"Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo"
210,tt0209475,The Wedding Planner,2001.0,103,"Comedy,Romance",5.3,84366.0,Adam Shankman,"Jennifer Gibgot, Peter Abrams, Deborah Del Prete","Pamela Falk, Michael Ellis","Jennifer Lopez, Matthew McConaughey, Bridgette Wilson-Sampras, Justin Chambers"
211,tt0209958,The Cell,2000.0,107,"Crime,Horror,Sci-Fi",6.4,106617.0,Tarsem Singh,"Julio Caro, Eric McLeod",Mark Protosevich,"Jennifer Lopez, Vince Vaughn, Vincent D'Onofrio, Colton James"
212,tt0210217,Pandaemonium,2000.0,124,"Biography,Drama",6.4,874.0,Julien Temple,Nick O'Hagan,Frank Cottrell Boyce,"Linus Roache, John Hannah, Samantha Morton, Emily Woof"
213,tt0210299,Songcatcher,2000.0,109,"Drama,Music",7.3,3639.0,Maggie Greenwald,"Richard Miller, Ellen Rigas-Venetis",,"Janet McTeer, Michael Harding, Michael Davis, Michael Goodwin"
214,tt0210567,Beautiful,2000.0,112,"Comedy,Drama",5.6,4229.0,Sally Field,"John Bertolli, B.J. Rack",Jon Bernstein,"Minnie Driver, Hallie Eisenberg, Joey Lauren Adams, Kathleen Turner"
215,tt0210616,Center Stage,2000.0,115,"Drama,Music,Romance",6.7,22409.0,Nicholas Hytner,Laurence Mark,Carol Heikkinen,"Amanda Schull, Ethan Stiefel, Sascha Radetsky, Christine Dunham"
216,tt0210777,The Journey,2001.0,93,"Adventure,Documentary",7.3,216.0,,,"Eric Allen Bell, Michael Greer","Eric Saperston, Jimmy Carter, Max Cleland, Billy Crystal"
217,tt0210945,Remember the Titans,2000.0,113,"Biography,Drama,Sport",7.8,225338.0,Boaz Yakin,"Jerry Bruckheimer, Chad Oman",Gregory Allen Howard,"Denzel Washington, Will Patton, Wood Harris, Ryan Hurst"
218,tt0210971,The Forest,2002.0,105,"Drama,Romance",5.6,288.0,Leonel Vieira,"Paulo Trancoso, Luis Méndez","Ferreira de Castro, Izaías Almada, João Nunes","Diogo Morgado, Karra Elejalde, Maitê Proença, Chico Díaz"
219,tt0211181,102 Dalmatians,2000.0,100,"Adventure,Comedy,Family",4.8,38867.0,Kevin Lima,,"Noni White, Dodie Smith, Kristen Buckley, Brian Regan, Bob Tzudiker","Glenn Close, Gérard Depardieu, Ioan Gruffudd, Alice Evans"
220,tt0211200,Anna,2000.0,\N,Comedy,,,,,,Gioele Dix
221,tt0211443,Jason X,2001.0,92,"Action,Horror,Sci-Fi",4.4,59380.0,James Isaac,Noel Cunningham,"Todd Farmer, Victor Miller","Kane Hodder, Lexa Doig, Jeff Geddis, David Cronenberg"
222,tt0211465,Knockaround Guys,2001.0,92,"Crime,Drama,Thriller",6.1,24541.0,"Brian Koppelman,David Levien",Lawrence Bender,,"Jennifer Baxter, Dennis Hopper, Vin Diesel, Barry Pepper"
223,tt0211933,Awake,2007.0,84,"Crime,Drama,Mystery",6.5,78176.0,Joby Harold,"Jason Kliot, John Penotti, Fisher Stevens, Joana Vicente",,"Hayden Christensen, Jessica Alba, Terrence Howard, Lena Olin"
224,tt0211938,Bait,2000.0,119,"Action,Comedy,Crime",5.7,12958.0,Antoine Fuqua,Sean Ryerson,"Andrew Scheinman, Adam Scheinman, Tony Gilroy","Jamie Foxx, David Morse, Robert Pastorelli, Doug Hutchison"
